Data_da_Coleta;Nome_da_Maquina;Uso_de_Cpu;Uso_de_RAM;RAM_total_(bytes);RAM_usada_(bytes);Uso_de_Disco;Disco_total_(bytes);Disco_usado_(bytes);Disco_livre_(bytes);Disco_taxa_leitura_mbs;Disco_taxa_escrita_mbs;Disco_latencia_leitura;Disco_latencia_escrita;Net_bytes_enviados;Net_bytes_recebidos;Net_Down_(Mbps);Net_Up_(Mbps);Pacotes_IN_(intervalo);Pacotes_OUT_(intervalo);Conexões_TCP_ESTABLISHED;Latencia_(ms);Perda_de_Pacotes_(%);Uptime_(s)
2025-11-26 18:09:56;DESKTOP-J1U1KVK;28.3;90.2;8459812864;7627915264;63.5;239447568384;152153620480;87293947904;73.84215501028302;0.0;0.0;0;71583822;526923699;0.0;0.0;0;0;33;25.183800000377232;0.0;3315
2025-11-26 18:09:57;DESKTOP-J1U1KVK;15.0;90.7;8459812864;7676694528;63.5;239447568384;152153624576;87293943808;15.262082395488774;0.15840727138910118;0.0;0.0;71593654;526930139;0.04621412406607084;0.07108650822958039;24;25;33;6.54530000019804;0.0;3316
2025-11-26 18:09:58;DESKTOP-J1U1KVK;6.9;90.8;8459812864;7682224128;63.5;239447568384;152153624576;87293943808;0.4139038801809474;0.054168628614285064;0.0;0.0;71594366;526931633;0.01133664466049924;0.00484121773319847;12;9;33;7.470900000043912;0.0;3317
2025-11-26 18:09:59;DESKTOP-J1U1KVK;7.9;90.8;8459812864;7680028672;63.5;239447568384;152153624576;87293943808;0.2073898281238472;0.0;0.0;0;71595098;526932821;0.009015808400410911;0.005555195075000662;11;11;32;6.302099999629718;0.0;3318
2025-11-26 18:10:00;DESKTOP-J1U1KVK;6.3;90.8;8459812864;7681327104;63.5;239447568384;152153624576;87293943808;0.37080745512596064;0.023638975264279993;0.0;0.0;71595626;526933699;0.006662457733612347;0.004006580504951389;7;8;32;6.5938000002461195;0.0;3319
2025-11-26 18:10:01;DESKTOP-J1U1KVK;5.3;90.7;8459812864;7670263808;63.5;239447568384;152153624576;87293943808;2.3742637408145097;0.01298425483257935;0.0;0.0;71596952;526935542;0.013988568349157559;0.01006448270807538;16;15;31;18.85020000008808;0.0;3320
2025-11-26 18:10:03;DESKTOP-J1U1KVK;5.5;90.7;8459812864;7673032704;63.5;239447568384;152153624576;87293943808;0.05864875336676667;0.03161534361177266;0.0;0.0;71598254;526938298;0.02069733341594077;0.009777912956297128;16;18;31;6.483699999989767;0.0;3321
2025-11-26 18:10:04;DESKTOP-J1U1KVK;5.4;90.7;8459812864;7672913920;63.5;239447568384;152153624576;87293943808;1.0478384599676436;0.00975381545182647;0.0;0.0;71598853;526939819;0.020050321444297237;0.004551020289933325;14;9;31;7.703899999796704;0.0;3322
2025-11-26 18:10:05;DESKTOP-J1U1KVK;5.7;90.7;8459812864;7672569856;63.5;239447568384;152153624576;87293943808;0.2632297398698322;0.10380891149796201;0.0;0.0;71599381;526948405;0.05665511766103401;0.004005610889799941;24;8;31;8.368400000108522;0.0;3323
2025-11-26 18:10:06;DESKTOP-J1U1KVK;3.2;90.7;8459812864;7669968896;63.5;239447568384;152153624576;87293943808;0.848429057352903;0.535825556417745;0.0;0.0;71599909;526949587;0.00898363934488313;0.004012996255582312;8;8;31;7.388300000002346;0.0;3324
2025-11-26 18:10:07;DESKTOP-J1U1KVK;5.8;90.6;8459812864;7666081792;63.5;239447568384;152153624576;87293943808;0.5600587609793309;0.021326740898219555;0.0;0.0;71601143;526950899;0.00997245318832647;0.009379578684752183;12;14;31;7.204999999885331;0.0;3325
2025-11-26 18:10:08;DESKTOP-J1U1KVK;6.3;90.6;8459812864;7665717248;63.5;239447568384;152153624576;87293943808;0.26226595735655167;0.010472425380556752;0.0;0.0;71603047;526952055;0.008621863864611992;0.014200716953478576;15;18;31;10.289599999850907;0.0;3326
2025-11-26 18:10:10;DESKTOP-J1U1KVK;8.1;90.6;8459812864;7665680384;63.5;239447568384;152153624576;87293943808;1.868179027693521;0.007090297485124773;0.0;0.0;71610638;526960943;0.03329840709569312;0.02843926735636887;37;28;32;6.495800000266172;0.0;3328
2025-11-26 18:10:11;DESKTOP-J1U1KVK;10.6;90.6;8459812864;7665995776;63.5;239447568384;152153624576;87293943808;0.2370188115194202;0.007406837859981881;0.0;0.0;71611241;526961757;0.006177857598296222;0.0045764719063545725;8;9;32;6.402399999842601;0.0;3329
2025-11-26 18:26:50;DESKTOP-J1U1KVK;33.5;85.4;8459812864;7221219328;66.0;239447568384;158054051840;81393516544;59.199060399693394;0.0;0.0;0;82061454;555208679;0.0;0.0;0;0;33;15.94810000005964;0.0;4329
2025-11-26 18:26:51;DESKTOP-J1U1KVK;14.5;85.4;8459812864;7225237504;66.0;239447568384;158054187008;81393381376;4.887649203885254;0.2901667931247024;0.0;0.0;82080983;555221014;0.08972441747092876;0.1420533562050886;33;33;31;6.421899999622838;0.0;4330
2025-11-26 18:27:06;DESKTOP-J1U1KVK;18.4;88.2;8459812864;7462756352;66.0;239447568384;158054203392;81393364992;0.0;0.0;0;0;82114565;555263039;0.0;0.0;0;0;31;15.209000000140804;0.0;4345
2025-11-26 18:27:08;DESKTOP-J1U1KVK;20.5;84.5;8459812864;7145111552;66.0;239447568384;158054203392;81393364992;2.9746543583843486;232.59281883367584;0.0;0.0012953367875647669;82121859;555264707;0.01244754870322284;0.05443190661948885;20;23;32;17.3053999997137;0.0;4346
2025-11-26 18:27:09;DESKTOP-J1U1KVK;13.1;84.8;8459812864;7175958528;66.0;239447568384;158054203392;81393364992;1.3107221953227781;0.21722643124731433;0.0;0.0;82128622;555271503;0.05117212188581839;0.05092364042286489;21;21;31;6.79020000006858;0.0;4347
2025-11-26 18:27:10;DESKTOP-J1U1KVK;6.3;84.8;8459812864;7177232384;66.0;239447568384;158054203392;81393364992;0.11889535373134281;0.0738451611065762;0.0;0.0;82129424;555272593;0.008297159336192161;0.00610488237396891;11;11;31;27.729399999770976;0.0;4348
2025-11-26 18:27:11;DESKTOP-J1U1KVK;6.5;84.8;8459812864;7176511488;66.0;239447568384;158054203392;81393364992;0.23383297516359677;0.33385137664958836;0.0;0.0;82130100;555281542;0.06701894863606614;0.005062555512122105;30;10;31;7.039099999929022;0.0;4349
2025-11-26 18:27:12;DESKTOP-J1U1KVK;14.0;84.8;8459812864;7177322496;66.0;239447568384;158054203392;81393364992;0.16753424286739363;0.11727397000717553;0.0;0.0;82143455;555392373;0.8450112534991123;0.10182282295098524;87;74;38;31.25640000052954;0.0;4350
2025-11-26 18:27:13;DESKTOP-J1U1KVK;15.0;84.9;8459812864;7182655488;66.0;239447568384;158055251968;81392316416;0.5973132223718995;0.09535421923406831;0.0;0.0;82144145;555396452;0.030062539700521862;0.005085352388663909;13;11;38;6.7088999994666665;0.0;4351
2025-11-26 18:27:14;DESKTOP-J1U1KVK;14.3;84.9;8459812864;7182729216;66.0;239447568384;158055251968;81392316416;0.39477219362208005;0.044691191730801515;0.0;0.0;82145693;555397731;0.009750945861768586;0.011801770284611235;15;19;38;6.766299999981129;0.0;4352
2025-11-26 18:27:15;DESKTOP-J1U1KVK;10.0;84.9;8459812864;7180734464;66.0;239447568384;158055186432;81392381952;0.022225956446315476;0.08010605135859536;0.0;0.0;82146528;555398534;0.006087621186209026;0.006747176657193067;10;13;38;6.859900000563357;0.0;4353
2025-11-26 18:27:16;DESKTOP-J1U1KVK;12.4;84.9;8459812864;7183503360;66.0;239447568384;158055206912;81392361472;4.3930923450078945;0.04320617471295835;0.0;0.0;82147240;555399530;0.007583291291177241;0.005002231303517518;11;10;38;29.49369999987539;0.0;4354
2025-11-26 18:27:17;DESKTOP-J1U1KVK;25.0;85.1;8459812864;7198658560;66.0;239447568384;158055206912;81392361472;1.636255596631225;0.3031778898625334;0.0;0.0;82148041;555401672;0.01590043447825345;0.005945960792288054;10;12;37;8.485499999551394;0.0;4355
2025-11-26 18:27:18;DESKTOP-J1U1KVK;6.4;85.0;8459812864;7194509312;66.0;239447568384;158055206912;81392361472;0.35697915670086694;0.0;0.0;0;82149375;555403136;0.011141061804455378;0.0101517598682674;13;15;31;16.232799999670533;0.0;4356
2025-11-26 18:27:19;DESKTOP-J1U1KVK;18.4;85.1;8459812864;7199158272;66.0;239447568384;158055272448;81392295936;7.259129080731715;0.19831925924159288;0.0;0.0;82158133;555404329;0.008984779252994294;0.0659586728396681;15;24;31;7.135699999707867;0.0;4357
2025-11-26 18:27:20;DESKTOP-J1U1KVK;13.3;85.1;8459812864;7198785536;66.0;239447568384;158055272448;81392295936;0.18142349476980854;0.024066381959260315;0.0;0.0;82177873;555405429;0.008355232587838409;0.14993844662175473;15;33;31;6.446000000323693;0.0;4358
2025-11-26 18:27:21;DESKTOP-J1U1KVK;11.5;85.1;8459812864;7197970432;66.0;239447568384;158055272448;81392295936;0.1970031775526898;0.1300964380064933;0.0;0.0;82182249;555406455;0.0078037538451833305;0.03328384680947588;11;12;31;5.816500000037195;0.0;4359
2025-11-26 18:27:22;DESKTOP-J1U1KVK;13.4;85.1;8459812864;7200120832;66.0;239447568384;158055272448;81392295936;0.7584537071741283;0.0;0.0;0;82200612;555420807;0.10899145314723079;0.13945164814260025;37;39;31;19.316900000376336;0.0;4360
2025-11-26 18:27:23;DESKTOP-J1U1KVK;17.8;85.3;8459812864;7213649920;66.0;239447568384;158066044928;81381523456;10.29485353428103;30.451324969089466;0.0;0.0;82201404;555421457;0.0048961014321577635;0.00596571128349069;9;10;31;20.32249999956548;0.0;4361
2025-11-26 18:27:24;DESKTOP-J1U1KVK;20.6;85.2;8459812864;7210885120;66.0;239447568384;158066044928;81381523456;0.19509416018650766;0.06717864949818424;0.0;0.0;82211097;555422725;0.009556540351508965;0.07305326942206342;17;30;31;6.149499999992258;0.0;4362
2025-11-26 18:27:26;DESKTOP-J1U1KVK;20.0;85.1;8459812864;7201972224;66.0;239447568384;158066044928;81381523456;0.3086364957828623;0.01208516399149762;0.0;0.0;82211924;555423654;0.00705136719862069;0.03502912768744293;12;16;31;7.092199999533477;0.0;4364
2025-11-26 18:27:27;DESKTOP-J1U1KVK;20.3;85.2;8459812864;7209742336;66.0;239447568384;158066044928;81381523456;5.979944093510318;0.6242238603501549;0.0;0.0;82220344;555426544;0.022032283775815013;0.035312643062136724;17;15;31;30.599400000028254;0.0;4365
2025-11-26 18:27:28;DESKTOP-J1U1KVK;20.1;85.3;8459812864;7219228672;66.0;239447568384;158066044928;81381523456;0.4938432034895175;0.0;0.0;0;82221214;555427302;0.005357994244043202;0.0061496767708675276;10;12;31;7.365399999798683;0.0;4366
2025-11-26 18:27:29;DESKTOP-J1U1KVK;20.1;85.4;8459812864;7225118720;66.0;239447568384;158066044928;81381523456;0.6259461427763708;0.13040544641174392;0.0;0.0;82221899;555435762;0.06432081336179774;0.00520800911972003;30;10;31;6.6790999999284395;0.0;4367
2025-11-26 18:27:30;DESKTOP-J1U1KVK;18.0;85.5;8459812864;7229702144;66.0;239447568384;158066044928;81381523456;0.2781761755147158;0.009272539183823859;0.0;0.0;82222579;555436344;0.0043421109690997125;0.005073256802384544;8;9;31;6.6196999996464;0.0;4368
2025-11-26 18:27:31;DESKTOP-J1U1KVK;11.9;85.4;8459812864;7228743680;66.0;239447568384;158066044928;81381523456;0.3249926594017842;0.09311587432298311;0.0;0.0;82223480;555437649;0.009869800876767632;0.00681432229116294;12;12;31;7.3517000000720145;0.0;4369
2025-11-26 18:27:32;DESKTOP-J1U1KVK;7.5;85.4;8459812864;7227699200;66.0;239447568384;158066044928;81381523456;0.297985950484728;0.12737979673498404;0.0;0.0;82224082;555438149;0.003779478396076326;0.004550491988875897;7;9;31;6.4431999999214895;0.0;4370
2025-11-26 18:27:33;DESKTOP-J1U1KVK;7.3;85.4;8459812864;7225761792;66.0;239447568384;158066106368;81381462016;0.34253466021843;0.27179380647766727;0.0;0.0;82224608;555438499;0.002669399114444213;0.004011725526279018;5;8;31;5.93010000011418;0.0;4371
2025-11-26 18:27:34;DESKTOP-J1U1KVK;13.0;85.4;8459812864;7227895808;66.0;239447568384;158066106368;81381462016;0.5681518208393345;0.05072784114636915;0.0;0.0;82225560;555439135;0.00481752670754327;0.007211140606259738;9;13;31;6.699300000036601;0.0;4372
2025-11-26 18:27:35;DESKTOP-J1U1KVK;6.6;85.4;8459812864;7227699200;66.0;239447568384;158066106368;81381462016;0.759658936645945;0.01019054671110414;0.0;0.0;82226162;555439681;0.0041388634158026315;0.004563362227679825;8;9;31;6.389400000443857;0.0;4373
2025-11-26 18:27:36;DESKTOP-J1U1KVK;24.5;86.7;8459812864;7336837120;66.0;239447568384;158066106368;81381462016;45.32416953137348;0.14422928748267866;0.0;0.0;82227230;555441621;0.014678842160929089;0.008080929601996014;15;14;31;13.753299999734736;0.0;4374
2025-11-26 18:27:37;DESKTOP-J1U1KVK;20.9;87.5;8459812864;7402188800;66.0;239447568384;158066106368;81381462016;100.31065428679084;0.34605873549164956;0.00038402457757296467;0.0;82228317;555443073;0.01065559521947486;0.007977019286204664;14;15;31;12.742900000375812;0.0;4375
2025-11-26 18:27:38;DESKTOP-J1U1KVK;22.0;87.5;8459812864;7406428160;66.0;239447568384;158066106368;81381462016;1.6713381292976914;0.10376685405407851;0.0;0.0;82234446;555446845;0.028351999621159567;0.046068241165982765;20;20;31;17.305600000327104;0.0;4376
2025-11-26 18:27:39;DESKTOP-J1U1KVK;12.0;87.3;8459812864;7387148288;66.0;239447568384;158066106368;81381462016;5.021102018083092;0.0475067876528968;0.0;0.0;82235122;555447405;0.004213229672837507;0.0050859701050681334;8;10;31;17.38389999991341;0.0;4377
2025-11-26 18:27:40;DESKTOP-J1U1KVK;18.1;85.6;8459812864;7241555968;66.0;239447568384;158066110464;81381457920;25.00930635225513;147.24730391351306;0.0;0.0019455252918287938;82235998;555448116;0.005383994372930236;0.006633444543863413;9;11;31;8.525700000063807;0.0;4378
2025-11-26 18:27:41;DESKTOP-J1U1KVK;14.4;85.8;8459812864;7258132480;66.0;239447568384;158066110464;81381457920;10.728624563858247;0.1684445885629918;0.0;0.0;82337222;555481931;0.2604513845891537;0.7682538321951451;128;91;34;6.49150000026566;0.0;4380
2025-11-26 18:27:43;DESKTOP-J1U1KVK;9.3;85.8;8459812864;7259488256;66.0;239447568384;158066733056;81380835328;2.9845300989312467;0.24902056865304298;0.0;0.0;82342964;555484955;0.018947046636661795;0.04303945737593143;23;16;34;30.316800000036892;0.0;4381
2025-11-26 18:27:44;DESKTOP-J1U1KVK;9.4;85.9;8459812864;7262990336;66.0;239447568384;158066733056;81380835328;0.7463972852564471;0.16271100240191871;0.0;0.0;82344071;555485695;0.005496036308749113;0.008221773234844958;10;13;34;7.348399999500543;0.0;4382
2025-11-26 18:27:45;DESKTOP-J1U1KVK;8.2;85.8;8459812864;7262445568;66.0;239447568384;158066733056;81380835328;1.3370345588288761;0.008845284337656214;0.0;0.0;82344857;555486195;0.0038162815354856063;0.005999194573783373;7;13;34;20.6426000004285;0.0;4383
2025-11-26 18:27:46;DESKTOP-J1U1KVK;9.5;85.8;8459812864;7261417472;66.0;239447568384;158066733056;81380835328;1.2694664596508793;0.008688711359281955;0.0;0.0;82345556;555490777;0.03674765658408275;0.005229359110804935;22;9;34;7.556900000054156;0.0;4384
2025-11-26 18:27:47;DESKTOP-J1U1KVK;11.9;85.8;8459812864;7262113792;66.0;239447568384;158066733056;81380835328;2.0288353657680824;0.0;0.0;0;82346212;555495632;0.03455651957425541;0.005009740738278795;18;10;34;6.373100000018894;0.0;4385
2025-11-26 18:27:48;DESKTOP-J1U1KVK;6.9;85.9;8459812864;7267250176;66.0;239447568384;158066733056;81380835328;0.43469596285435713;0.00928837527466575;0.0;0.0;82347078;555496718;0.008256213256620558;0.006583683867618236;15;13;31;10.515599999962433;0.0;4386
2025-11-26 18:27:49;DESKTOP-J1U1KVK;8.6;85.9;8459812864;7268966400;66.0;239447568384;158066733056;81380835328;0.8418785144926728;0.1513332506693134;0.0;0.0;82350693;555499670;0.022535656406825335;0.027597018262423306;15;16;31;7.924800000182586;0.0;4387
2025-11-26 18:27:50;DESKTOP-J1U1KVK;12.3;85.9;8459812864;7265509376;66.0;239447568384;158066733056;81380835328;1.9610663868005376;1.00430087061672;0.0;0.0;82351387;555500170;0.003814650700063646;0.005294735171688341;7;10;31;7.6224999993428355;0.0;4388
2025-11-26 18:27:51;DESKTOP-J1U1KVK;13.2;85.9;8459812864;7265558528;66.0;239447568384;158066733056;81380835328;0.8231869241251748;0.10753342702536067;0.0;0.0;82357047;555501873;0.012910059508132505;0.042907185446876085;14;15;31;38.47909999967669;0.0;4389
2025-11-26 18:27:52;DESKTOP-J1U1KVK;10.2;85.9;8459812864;7267930112;66.0;239447568384;158066733056;81380835328;7.021177277786402;0.19012684876962666;0.0;0.0;82358007;555503013;0.008390109937118608;0.007065355736520933;15;14;31;13.027599999986705;0.0;4390
2025-11-26 18:27:53;DESKTOP-J1U1KVK;18.4;87.5;8459812864;7403675648;66.0;239447568384;158066774016;81380794368;111.36848725448367;0.12794808230697083;0.0004506534474988734;0.0;82358609;555503513;0.003771769119074784;0.004541210019366039;7;9;31;7.2737999998935265;0.0;4391
2025-11-26 18:27:54;DESKTOP-J1U1KVK;14.7;87.7;8459812864;7418925056;66.0;239447568384;158066774016;81380794368;4.531208734556513;0.16552782928277873;0.0;0.0;82359687;555504381;0.006561813101534964;0.008149348529325683;12;15;31;6.60639999932755;0.0;4392
2025-11-26 18:27:55;DESKTOP-J1U1KVK;17.6;87.7;8459812864;7421206528;66.0;239447568384;158066774016;81380794368;1.4827192014713744;0.041688449900788405;0.0;0.0;82365125;555505031;0.004948502740087635;0.04139993523168702;9;12;31;6.622599999900558;0.0;4393
2025-11-26 18:27:56;DESKTOP-J1U1KVK;8.6;87.7;8459812864;7421718528;66.0;239447568384;158066774016;81380794368;0.633663116026959;0.0037056322574675962;0.0;0.0;82365965;555506259;0.009321482601549871;0.006376258457086231;12;11;31;5.819299999529903;0.0;4394
2025-11-26 18:27:57;DESKTOP-J1U1KVK;8.2;87.7;8459812864;7421132800;66.0;239447568384;158066778112;81380790272;0.8787647021412559;0.17102540880280773;0.0;0.0;82366567;555506759;0.003790191307062535;0.004563390333703293;7;9;31;19.262600000729435;0.0;4395
2025-11-26 18:27:58;DESKTOP-J1U1KVK;10.7;87.7;8459812864;7416848384;66.0;239447568384;158066778112;81380790272;1.144441351389171;0.011426131703166642;0.0;0.0;82367305;555507929;0.008767386894387177;0.005530197887228834;11;11;30;21.743700000115496;0.0;4396
2025-11-26 18:27:59;DESKTOP-J1U1KVK;11.9;87.7;8459812864;7422328832;66.0;239447568384;158066778112;81380790272;0.4474719040461935;0.38236840980996456;0.0;0.0;82368152;555510690;0.020770220874489726;0.006371741065082505;12;11;30;24.20689999962633;0.0;4398
2025-11-26 18:28:01;DESKTOP-J1U1KVK;9.4;87.7;8459812864;7420039168;66.0;239447568384;158066778112;81380790272;0.721636793335859;0.004578913663298598;0.0;0.0;82368831;555512182;0.011178263521937723;0.0050871588012035614;10;10;30;6.624200000260316;0.0;4399
2025-11-26 18:28:02;DESKTOP-J1U1KVK;10.6;87.8;8459812864;7430664192;66.0;239447568384;158066778112;81380790272;0.43001749394184535;0.12233256293173188;0.0;0.0;82369584;555513195;0.007694107210133636;0.0057193116774241146;10;10;30;6.127100000412611;0.0;4400
2025-11-26 18:28:03;DESKTOP-J1U1KVK;5.2;87.8;8459812864;7431426048;66.0;239447568384;158066778112;81380790272;0.390363233568776;0.008829644568817551;0.0;0.0;82370186;555513755;0.004262173929421598;0.004581836974128218;8;9;30;14.923300000191375;0.0;4401
2025-11-26 18:28:04;DESKTOP-J1U1KVK;13.5;87.8;8459812864;7426514944;66.0;239447568384;158066778112;81380790272;0.8967790284729947;0.005512985830776607;0.0;0.0;82370978;555516404;0.019953509603146114;0.005965715215436664;15;10;30;14.425999999730266;0.0;4402
2025-11-26 18:28:05;DESKTOP-J1U1KVK;22.2;87.8;8459812864;7431811072;66.0;239447568384;158066778112;81380790272;13.525976730645562;0.009234009237196588;0.0;0.0;82371644;555523491;0.05356483034673843;0.005033748696335233;23;11;30;6.583800000043993;0.0;4403
2025-11-26 18:28:06;DESKTOP-J1U1KVK;11.4;87.9;8459812864;7439478784;66.0;239447568384;158066819072;81380749312;1.7496366818140596;0.052006185871330865;0.0;0.0;82372198;555524771;0.009743343769043119;0.004217040975038974;9;8;30;10.351599999921746;0.0;4404
2025-11-26 18:28:07;DESKTOP-J1U1KVK;16.9;87.9;8459812864;7440330752;66.0;239447568384;158066819072;81380749312;8.162183002105772;0.053139212253292795;0.0;0.0;82373137;555525988;0.009222583393764803;0.007115863440217873;10;12;30;8.844199999657576;0.0;4405
2025-11-26 18:28:08;DESKTOP-J1U1KVK;10.6;87.9;8459812864;7439060992;66.0;239447568384;158066819072;81380749312;0.8598669257736269;0.07119028119229703;0.0;0.0;82382583;555534141;0.06211113879056288;0.07196146412555587;22;25;31;6.284399999458401;0.0;4406
2025-11-26 18:28:09;DESKTOP-J1U1KVK;24.3;88.0;8459812864;7442079744;66.0;239447568384;158066819072;81380749312;1.5145086363811457;0.1846735408332402;0.0;0.0;82383498;555535539;0.010620702373709054;0.006951318077213008;14;13;30;7.430399999975634;0.0;4407
2025-11-26 18:28:10;DESKTOP-J1U1KVK;6.4;88.0;8459812864;7443046400;66.0;239447568384;158066819072;81380749312;1.2163665741988918;0.11866990967794067;0.0;0.0;82384026;555536023;0.003643738373938041;0.0039749873170233175;7;8;30;35.56300000036572;0.0;4408
2025-11-26 18:28:11;DESKTOP-J1U1KVK;13.3;88.3;8459812864;7467016192;66.0;239447568384;158066819072;81380749312;5.850072605494986;0.4320271536745691;0.0;0.0;82384643;555538335;0.016904387664699927;0.004511248784221391;9;9;30;6.987299999309471;0.0;4409
2025-11-26 18:28:13;DESKTOP-J1U1KVK;9.2;87.7;8459812864;7422599168;66.0;239447568384;158066819072;81380749312;1.8706490736139432;0.018931972657680346;0.0;0.0;82409925;555548097;0.03402621102262878;0.08812237933559731;50;34;31;33.607499999561696;0.0;4412
2025-11-26 18:28:15;DESKTOP-J1U1KVK;12.3;87.7;8459812864;7422369792;66.0;239447568384;158066819072;81380749312;0.27552275773897195;0.043503593327206096;0.0;0.0;82410891;555548991;0.006642913668130602;0.007177913426637765;11;15;31;9.04160000027332;0.0;4413
2025-11-26 18:28:16;DESKTOP-J1U1KVK;10.0;87.8;8459812864;7424720896;66.0;239447568384;158066823168;81380745216;0.13411149951385015;0.011175958292820845;0.0;0.0;82411417;555549753;0.006370298559167255;0.0051511026626759136;10;10;31;6.063900000299327;0.0;4414
2025-11-26 18:28:17;DESKTOP-J1U1KVK;21.2;88.7;8459812864;7507783680;66.0;239447568384;158066843648;81380724736;17.84603850766803;0.08191166455468962;0.0;0.0;82424155;555615949;0.5038538682209093;0.0958141351919271;72;64;40;6.604799999877287;0.0;4415
2025-11-26 18:28:18;DESKTOP-J1U1KVK;33.7;88.7;8459812864;7507447808;66.0;239447568384;158066843648;81380724736;1.6030553093254012;0.25335644256579615;0.0;0.0;82437053;555777881;1.2229458561535456;0.09745304929424824;101;81;39;6.646099999670696;0.0;4416
2025-11-26 18:28:19;DESKTOP-J1U1KVK;25.5;87.9;8459812864;7439462400;66.0;239447568384;158066843648;81380724736;2.812582524677303;1.8305433246663354;0.0;0.0;82438439;555780969;0.023428378666853503;0.01051545752339992;19;17;37;7.313899999644491;0.0;4417
2025-11-26 18:28:20;DESKTOP-J1U1KVK;39.7;90.0;8459812864;7614611456;66.0;239447568384;158066851840;81380716544;3.519756357173978;18.28828028502598;0.0;0.0;82443351;555804364;0.17642837367181036;0.037042794249879565;32;25;38;30.353199999808567;0.0;4418
2025-11-26 18:28:21;DESKTOP-J1U1KVK;37.1;86.2;8459812864;7294685184;66.0;239447568384;158066855936;81380712448;1.826461155684092;5.163204645962417;0.0;0.0;82444008;555805234;0.006420218818771485;0.00484837214245157;9;10;38;19.072099999903003;0.0;4419
2025-11-26 18:28:22;DESKTOP-J1U1KVK;12.2;86.2;8459812864;7290114048;66.0;239447568384;158066855936;81380712448;0.7528006711439654;2.2671234846219788;0.0;0.0;82444843;555815167;0.07469924164252476;0.006279459052804608;31;12;38;28.811600000153703;0.0;4420
2025-11-26 18:28:23;DESKTOP-J1U1KVK;24.0;86.2;8459812864;7288229888;66.0;239447568384;158066855936;81380712448;1.6467599492995788;2.3713343269913936;0.0;0.0;82445553;555815727;0.004199832925394545;0.005324788173268084;8;11;37;7.132099999580532;0.0;4421
2025-11-26 18:28:24;DESKTOP-J1U1KVK;18.3;86.0;8459812864;7278493696;66.0;239447568384;158066855936;81380712448;0.7153433323705413;7.3061889311387045;0.0;0.0;82453759;555817103;0.010503406880397815;0.06263877678818638;18;49;31;23.01270000043587;0.0;4422
2025-11-26 18:28:25;DESKTOP-J1U1KVK;11.7;86.0;8459812864;7278346240;66.0;239447568384;158066860032;81380708352;0.7040192357488695;0.024166463403296687;0.0;0.0;82465070;555818369;0.00945325942840785;0.08445957140183347;17;45;31;17.749699999512814;0.0;4423
2025-11-26 18:28:26;DESKTOP-J1U1KVK;22.6;86.1;8459812864;7280615424;66.0;239447568384;158066860032;81380708352;3.4669517327931247;0.011088331767995068;0.013333333333333334;0.0;82466349;555819411;0.007868998543446533;0.009658780361869592;11;16;31;17.813899999964633;0.0;4424
2025-11-26 18:28:27;DESKTOP-J1U1KVK;14.5;86.0;8459812864;7278567424;66.0;239447568384;158066860032;81380708352;1.1269562845154806;0.19409711252037795;0.0;0.0;82467005;555820432;0.007688795801662366;0.0049401077824588755;13;10;31;16.241299999819603;0.0;4425
2025-11-26 18:28:28;DESKTOP-J1U1KVK;22.7;86.1;8459812864;7282749440;66.0;239447568384;158066860032;81380708352;0.24852527264317478;0.0967987927867438;0.0;0.0;82467709;555821104;0.005676800400470209;0.005942209250362322;10;11;31;7.675200000448967;0.0;4426
2025-11-26 18:28:29;DESKTOP-J1U1KVK;19.1;86.1;8459812864;7280685056;66.0;239447568384;158066860032;81380708352;0.28193115457247675;0.006955538352939393;0.0;0.0;82468339;555822061;0.006532081579157521;0.004015062949703342;8;8;31;23.412800000187417;0.0;4427
2025-11-26 18:28:30;DESKTOP-J1U1KVK;19.4;86.1;8459812864;7283896320;66.0;239447568384;158066864128;81380704256;0.25138103640911647;0.014572813704876316;0.0;0.0;82469043;555822733;0.005007949747611003;0.005246423545116289;9;10;31;22.443400000156544;0.0;4429
2025-11-26 18:28:32;DESKTOP-J1U1KVK;18.3;86.1;8459812864;7283146752;66.0;239447568384;158066864128;81380704256;1.0910891874374267;0.08028080977800464;0.0;0.0;82469890;555823613;0.006582270859137185;0.006335435701919541;9;11;31;8.282799999506096;0.0;4430
2025-11-26 18:28:33;DESKTOP-J1U1KVK;13.1;86.0;8459812864;7276449792;66.0;239447568384;158066868224;81380700160;0.21776550797493682;0.011534190041045384;0.0;0.0;82470791;555826476;0.021655155825603532;0.006814982675120078;15;12;31;22.94179999989865;0.0;4431
2025-11-26 18:28:34;DESKTOP-J1U1KVK;12.6;86.0;8459812864;7277428736;66.0;239447568384;158066868224;81380700160;0.40519247246952256;0.004106680464218134;0.0;0.0;82471686;555827781;0.009749300109508066;0.006686301607670284;13;11;31;25.040999999873748;0.0;4432
2025-11-26 18:28:35;DESKTOP-J1U1KVK;12.6;85.9;8459812864;7269277696;66.0;239447568384;158056095744;81391472640;0.30484353508164125;0.01928227179733273;0.0;0.0;82472472;555828539;0.0057093596968178124;0.005920259527307125;10;13;31;6.371899999976449;0.0;4433
