Nome da Maquina;Data da Coleta;Uso de CPU;Load1;Load5;Load15;Uso de RAM;RAM total (bytes);RAM usada (bytes);Uso de Swap;Swap total (bytes);Swap usada (bytes);Uso de Disco;Disco total (bytes);Disco usado (bytes);Disco livre (bytes);Net bytes enviados;Net bytes recebidos;Net Down (Mbps);Net Up (Mbps);Pacotes IN (intervalo);Pacotes OUT (intervalo);Conexões TCP ESTABLISHED;Latência (ms);Perda de Pacotes (%);Freq CPU (MHz);Temp CPU (C);Uptime (s);Processo;PID;Usuario;CPU proc (%);MEM proc (%);Threads;RSS (bytes);IO Leitura (bytes);IO Escrita (bytes);Quando foi iniciado;Status
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;3772;;0.0;0.021594047402323246;6;1826816;2621440;0;2025-11-13 17:41:43;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;spoolsv.exe;3844;;0.0;0.034085671235954185;9;2883584;232;320;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;Code.exe;3868;DESKTOP-J1U1KVK\Alonso;0.0;0.41822731269342656;29;35381248;2195759;12252595;2025-11-13 22:13:47;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;3896;;0.0;0.09267041867275044;16;7839744;116;32928;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;escsvc64.exe;3928;;0.0;0.009877097914963997;2;835584;0;0;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;3956;;0.0;0.019270024363508192;3;1630208;21504;28672;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;3968;;0.0;0.03224581966355893;7;2727936;2083312;3101772;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;sihost.exe;4064;DESKTOP-J1U1KVK\Alonso;0.0;0.14273374830055816;13;12075008;170290;0;2025-11-13 17:41:54;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;OneApp.IGCC.WinService.exe;4172;;0.0;0.07044694836408144;11;5959680;313887;32766;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;4192;;0.0;0.07102795412378521;13;6008832;312270;31240;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;IntelAudioService.exe;4220;;0.0;0.032536322543410816;8;2752512;186299;0;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;4228;;0.0;0.028905036545262285;8;2445312;0;0;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;jhi_service.exe;4244;;0.0;0.010748606554519643;2;909312;0;0;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;4268;;0.0;0.24339299616923535;19;20590592;54125052;1119368;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;OfficeClickToRun.exe;4284;;0.0;0.07160895988348898;20;6057984;6420882;215958;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;esif_uf.exe;4300;;0.0;0.01026443508809984;3;868352;1512;2260;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;UserOOBEBroker.exe;4312;DESKTOP-J1U1KVK\Alonso;0.0;0.00024208573320990187;1;20480;6081;0;2025-11-13 19:28:27;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;mcafee-security.exe;4336;DESKTOP-J1U1KVK\Alonso;0.0;0.05906891890321606;16;4997120;15422;43161;2025-11-13 19:28:55;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;Code.exe;4380;DESKTOP-J1U1KVK\Alonso;0.0;0.30362392659185894;23;25686016;38153682;6515971;2025-11-13 22:13:35;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;MpDefenderCoreService.exe;4384;;0.0;0.12535199265608718;11;10604544;5144906;25728;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;4440;;0.0;0.017139669911261052;2;1449984;0;0;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;4488;;0.0;0.04473744349718987;7;3784704;43248;87852;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;4516;;0.0;0.009973932208247957;4;843776;66560;0;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;RvControlSvc.exe;4524;;0.0;0.0831322407842803;41;7032832;3571216;8272928;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;WavesSysSvc64.exe;4540;;0.0;0.024692744787409994;5;2088960;0;982;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;mysqld.exe;4556;;0.0;0.011281195167581429;3;954368;64;0;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;4564;;0.0;0.01670391559148323;9;1413120;0;0;2025-11-13 17:41:45;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;RtkAudUService64.exe;4604;;0.0;0.01568715551200164;8;1327104;92;0;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;RstMwService.exe;4612;;0.0;0.009150840715334292;7;774144;0;0;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;4648;;0.0;0.01680074988476719;3;1421312;0;0;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;WMIRegistrationService.exe;4656;;0.0;0.01418622396610025;2;1200128;0;0;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;dasHost.exe;4684;;0.0;4.841714664198038e-05;1;4096;0;0;2025-11-13 17:41:45;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;MsMpEng.exe;4696;;0.0;2.364015601941334;43;199995392;3174722540;349237931;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;4704;;0.0;0.046674129362869084;8;3948544;5018142;13061856;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;dasHost.exe;5048;;0.0;0.058148993117018426;6;4919296;0;0;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;5192;;0.0;0.021642464548965228;6;1830912;0;81784;2025-11-13 17:41:45;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;SecurityHealthService.exe;5212;;0.0;0.02987337947810189;5;2527232;2473194;206984;2025-11-13 21:08:28;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;5272;;0.0;0.03456984270237399;10;2924544;6285;160;2025-11-13 19:27:22;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;chrome.exe;5344;DESKTOP-J1U1KVK\Alonso;0.0;0.26092000325363224;20;22073344;13898224;8328258;2025-11-13 21:22:49;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;MSPCManagerCore.exe;5404;DESKTOP-J1U1KVK\Alonso;0.0;0.19802612976569972;33;16752640;3715826;27860;2025-11-13 19:27:02;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;5560;;0.0;0.023288647534792564;13;1970176;232;320;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;mysqld.exe;5628;;0.0;0.021013041642619485;41;1777664;28836979;117021317;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;conhost.exe;5660;;0.0;0.004502794637704175;4;380928;1524;0;2025-11-13 17:41:44;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;5720;DESKTOP-J1U1KVK\Alonso;0.0;0.027936693612422677;2;2363392;5465;0;2025-11-13 19:27:07;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;5728;;0.0;0.15532220642747305;7;13139968;1299749243;3230776;2025-11-13 17:41:54;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;PresentationFontCache.exe;5892;;0.0;0.030163882357953774;4;2551808;86720;0;2025-11-13 17:41:55;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;MoNotificationUx.exe;6256;DESKTOP-J1U1KVK\Alonso;0.0;0.00024208573320990187;1;20480;11306;0;2025-11-13 19:26:45;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;Spotify.exe;6260;DESKTOP-J1U1KVK\Alonso;0.0;0.8129723092654926;88;68775936;815856114;127902500;2025-11-13 21:09:26;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;WmiPrvSE.exe;6672;;0.0;0.32855875711247884;15;27795456;10769946;1654912;2025-11-13 17:41:45;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;6692;;0.0;0.0207225387627676;4;1753088;6922;0;2025-11-13 19:28:27;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;powershell.exe;6788;DESKTOP-J1U1KVK\Alonso;0.0;0.5394154307383034;15;45633536;679247;39056;2025-11-13 22:18:27;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;chrome.exe;6824;DESKTOP-J1U1KVK\Alonso;0.0;0.27941535327086875;20;23638016;11489765;18592262;2025-11-13 21:23:13;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;svchost.exe;6912;;0.0;0.024692744787409994;3;2088960;0;0;2025-11-13 17:41:45;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;chrome.exe;6920;DESKTOP-J1U1KVK\Alonso;0.0;0.06376538212748817;10;5394432;16974804;136536;2025-11-13 19:26:11;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;Dell.CoreServices.Client.exe;7404;;0.0;0.2380671100386175;36;20140032;4040645;340559;2025-11-13 17:41:47;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;Dell.Update.SubAgent.exe;7416;;0.0;0.08545626382309536;21;7229440;2429314;45367;2025-11-13 17:41:47;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;Dell.TechHub.Analytics.SubAgent.exe;7436;;0.0;0.234435824040469;19;19832832;5511720;1743041;2025-11-13 17:41:47;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;conhost.exe;7452;;0.0;0.004599628930988136;4;389120;1524;0;2025-11-13 17:41:47;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;Dell.TechHub.Instrumentation.SubAgent.exe;7460;;0.0;0.46780647085481436;33;39575552;9312785;2943003;2025-11-13 17:41:47;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;conhost.exe;7468;;0.0;0.005567971863827743;4;471040;1524;0;2025-11-13 17:41:47;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;Dell.TechHub.Diagnostics.SubAgent.exe;7480;;0.0;0.09460710453842966;21;8003584;6133699;175777;2025-11-13 17:41:47;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;conhost.exe;7488;DESKTOP-J1U1KVK\Alonso;0.0;0.025176916253829798;5;2129920;6649;362;2025-11-13 22:13:48;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;conhost.exe;7492;;0.0;0.005567971863827743;4;471040;1524;0;2025-11-13 17:41:47;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;Dell.TechHub.DataManager.SubAgent.exe;7508;;0.0;0.2543352713103229;18;21516288;6193902497;16594147;2025-11-13 17:41:47;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;conhost.exe;7516;;0.0;0.0056163890104697235;4;475136;1524;0;2025-11-13 17:41:47;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;conhost.exe;7540;;0.0;0.005519554717185763;4;466944;1524;0;2025-11-13 17:41:47;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;WmiPrvSE.exe;7592;;0.0;0.08381008083726804;6;7090176;0;0;2025-11-13 17:41:49;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;chrome.exe;7776;DESKTOP-J1U1KVK\Alonso;0.0;0.07490132585514364;11;6336512;1203774;1855928;2025-11-13 19:26:11;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;Malwarebytes.exe;7832;DESKTOP-J1U1KVK\Alonso;0.0;1.803490295267127;17;152571904;1525500;109073;2025-11-13 19:31:05;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;Code.exe;7928;DESKTOP-J1U1KVK\Alonso;0.0;2.056808806497968;28;174002176;152310072;196170277;2025-11-13 22:13:35;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;conhost.exe;7956;DESKTOP-J1U1KVK\Alonso;0.0;0.00024208573320990187;2;20480;6963;0;2025-11-13 21:24:49;running
DESKTOP-J1U1KVK;2025-11-13 22:30:58;6.8;0.0;0.0;0.0;85.1;8459812864;7198453760;23.6;10753564672;2542739456;65.9;239447568384;157691998208;81755570176;87750655;512490226;0.0;0.0;0;0;50;20.1;0.0;1600.0;0;17368;Spotify.exe;8004;DESKTOP-J1U1KVK\Alonso;0.0;0.059407838929709925;12;5025792;891636;1537991;2025-11-13 21:09:29;running
