Timestamp_Coleta;Hostname;PID;Nome_Processo;Status;Uso_Ram_Percent;Uso_Cpu_Percent;Num_Threads
2025-12-01 11:23:23;DESKTOP-ON6CCE0;0;System Idle Process;running;0.0;0.0;48
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4;System;running;0.1;0.0;335
2025-12-01 11:23:23;DESKTOP-ON6CCE0;272;Registry;running;0.4;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;816;smss.exe;running;0.0;0.0;2
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1028;sihost.exe;running;0.3;0.0;13
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1124;OneDrive.exe;running;0.8;0.0;28
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1224;WmiPrvSE.exe;running;0.1;0.0;10
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1360;csrss.exe;running;0.0;0.0;14
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1476;svchost.exe;running;0.1;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1480;wininit.exe;running;0.1;0.0;2
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1624;services.exe;running;0.1;0.0;9
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1632;Code.exe;running;2.2;0.0;26
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1644;lsass.exe;running;0.2;0.0;10
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1724;chrome.exe;running;1.3;0.0;28
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1784;svchost.exe;running;0.3;0.0;14
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1792;conhost.exe;running;0.1;0.0;5
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1816;fontdrvhost.exe;running;0.0;0.0;5
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1828;AcerGAICameraW.exe;running;0.1;0.0;5
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1904;svchost.exe;running;0.1;0.0;11
2025-12-01 11:23:23;DESKTOP-ON6CCE0;1960;svchost.exe;running;0.1;0.0;6
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2064;svchost.exe;running;0.1;0.0;5
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2072;svchost.exe;running;0.1;0.0;2
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2184;svchost.exe;running;0.1;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2236;svchost.exe;running;0.1;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2276;svchost.exe;running;0.1;0.0;13
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2316;svchost.exe;running;0.1;0.0;2
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2428;atiesrxx.exe;running;0.1;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2436;svchost.exe;running;0.1;0.0;8
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2456;CrossDeviceResume.exe;running;0.3;0.0;9
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2568;MemCompression;running;3.5;0.0;134
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2600;svchost.exe;running;0.1;0.0;11
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2772;svchost.exe;running;0.1;0.0;8
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2784;svchost.exe;running;0.1;0.0;6
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2812;powershell.exe;running;0.6;0.0;9
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2912;svchost.exe;running;0.1;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2920;svchost.exe;running;0.0;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2928;svchost.exe;running;0.1;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;2936;svchost.exe;running;0.1;0.0;5
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3112;svchost.exe;running;0.1;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3120;svchost.exe;running;0.1;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3152;svchost.exe;running;0.2;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3160;Code.exe;running;5.5;0.0;10
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3208;svchost.exe;running;0.1;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3216;svchost.exe;running;0.1;0.0;6
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3224;chrome.exe;running;0.1;0.0;11
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3248;svchost.exe;running;0.1;0.0;8
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3252;svchost.exe;running;0.1;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3280;Discord.exe;running;2.2;0.0;58
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3344;svchost.exe;running;0.1;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3404;svchost.exe;running;0.1;0.0;7
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3440;svchost.exe;running;0.1;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3500;svchost.exe;running;0.1;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3508;svchost.exe;running;0.1;0.0;10
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3616;PhoneExperienceHost.exe;running;0.9;0.0;22
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3628;svchost.exe;running;0.2;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3712;svchost.exe;running;0.2;0.0;17
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3740;svchost.exe;running;0.1;0.0;6
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3756;RtkAudUService64.exe;running;0.1;0.0;11
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3800;spoolsv.exe;running;0.2;0.0;8
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3812;svchost.exe;running;0.3;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3828;svchost.exe;running;0.2;0.0;17
2025-12-01 11:23:23;DESKTOP-ON6CCE0;3896;svchost.exe;running;0.1;0.0;6
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4012;ADESv2Svc.exe;running;0.1;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4044;svchost.exe;running;0.1;0.0;2
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4056;svchost.exe;running;0.1;0.0;2
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4076;svchost.exe;running;0.1;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4084;Code.exe;running;3.0;0.0;27
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4092;Notepad.exe;running;0.9;0.0;23
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4100;ARTAimmxService.exe;running;0.0;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4108;AcerCCAgent.exe;running;0.1;0.0;5
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4116;AcerDIAgent.exe;running;0.1;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4124;AAADSvc.exe;running;0.0;0.0;2
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4132;AcerPixyService.exe;running;0.1;0.0;6
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4140;AcerQAAgent.exe;running;0.2;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4156;AcerSystemCentralService.exe;running;0.0;0.0;2
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4164;svchost.exe;running;0.2;0.0;18
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4168;svchost.exe;running;0.4;0.0;10
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4180;AcerEZService.exe;running;0.1;0.0;18
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4192;svchost.exe;running;0.1;0.0;8
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4200;AcerServiceWrapper.exe;running;0.1;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4208;AcerGAICameraService.exe;running;0.1;0.0;1
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4216;armsvc.exe;running;0.0;0.0;2
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4224;svchost.exe;running;0.1;0.0;6
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4232;RtkAudUService64.exe;running;0.1;0.0;15
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4240;svchost.exe;running;0.1;0.0;14
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4248;svchost.exe;running;0.2;0.0;8
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4256;svchost.exe;running;0.0;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4288;MsMpEng.exe;running;1.9;0.0;66
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4296;svchost.exe;running;0.1;0.0;2
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4304;svchost.exe;running;0.1;0.0;1
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4320;MpDefenderCoreService.exe;running;0.2;0.0;8
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4348;OfficeClickToRun.exe;running;0.3;0.0;17
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4488;mysqld.exe;running;0.1;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4504;powershell.exe;running;0.6;0.0;9
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4644;svchost.exe;running;0.1;0.0;7
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4672;SearchFilterHost.exe;running;0.1;0.0;7
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4828;msedgewebview2.exe;running;0.3;0.0;24
2025-12-01 11:23:23;DESKTOP-ON6CCE0;4896;conhost.exe;running;0.0;0.0;2
2025-12-01 11:23:23;DESKTOP-ON6CCE0;5032;svchost.exe;running;0.3;0.0;10
2025-12-01 11:23:23;DESKTOP-ON6CCE0;5056;FileCoAuth.exe;running;0.2;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;5164;svchost.exe;running;0.1;0.0;12
2025-12-01 11:23:23;DESKTOP-ON6CCE0;5240;powershell.exe;running;0.6;0.0;9
2025-12-01 11:23:23;DESKTOP-ON6CCE0;5260;chrome.exe;running;0.1;0.0;7
2025-12-01 11:23:23;DESKTOP-ON6CCE0;5748;conhost.exe;running;0.1;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;5836;chrome.exe;running;2.1;0.0;32
2025-12-01 11:23:23;DESKTOP-ON6CCE0;5956;SearchIndexer.exe;running;0.2;0.0;12
2025-12-01 11:23:23;DESKTOP-ON6CCE0;6020;svchost.exe;running;0.1;0.0;9
2025-12-01 11:23:23;DESKTOP-ON6CCE0;6136;mysqld.exe;running;0.4;0.0;44
2025-12-01 11:23:23;DESKTOP-ON6CCE0;6216;Discord.exe;running;0.6;0.0;9
2025-12-01 11:23:23;DESKTOP-ON6CCE0;6224;Code.exe;running;3.9;0.0;17
2025-12-01 11:23:23;DESKTOP-ON6CCE0;6412;Code.exe;running;0.7;0.0;8
2025-12-01 11:23:23;DESKTOP-ON6CCE0;6440;svchost.exe;running;0.1;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;6484;svchost.exe;running;0.2;0.0;11
2025-12-01 11:23:23;DESKTOP-ON6CCE0;6552;msedgewebview2.exe;running;0.1;0.0;8
2025-12-01 11:23:23;DESKTOP-ON6CCE0;6656;sppsvc.exe;running;0.3;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;6668;Code.exe;running;0.9;0.0;9
2025-12-01 11:23:23;DESKTOP-ON6CCE0;6688;AcerService.exe;running;0.2;0.0;15
2025-12-01 11:23:23;DESKTOP-ON6CCE0;6696;conhost.exe;running;0.1;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;6892;powershell.exe;running;0.6;0.0;9
2025-12-01 11:23:23;DESKTOP-ON6CCE0;7288;NisSrv.exe;running;0.1;0.0;10
2025-12-01 11:23:23;DESKTOP-ON6CCE0;7396;svchost.exe;running;0.2;0.0;6
2025-12-01 11:23:23;DESKTOP-ON6CCE0;7564;wlanext.exe;running;0.0;0.0;1
2025-12-01 11:23:23;DESKTOP-ON6CCE0;7620;chrome.exe;running;1.9;0.0;42
2025-12-01 11:23:23;DESKTOP-ON6CCE0;7636;chrome.exe;running;0.8;0.0;28
2025-12-01 11:23:23;DESKTOP-ON6CCE0;7748;svchost.exe;running;0.1;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;7824;AggregatorHost.exe;running;0.1;0.0;4
2025-12-01 11:23:23;DESKTOP-ON6CCE0;7880;explorer.exe;running;2.0;0.0;87
2025-12-01 11:23:23;DESKTOP-ON6CCE0;7948;AcerSysMonitorService.exe;running;0.1;0.0;7
2025-12-01 11:23:23;DESKTOP-ON6CCE0;8008;svchost.exe;running;0.1;0.0;13
2025-12-01 11:23:23;DESKTOP-ON6CCE0;8024;StartMenuExperienceHost.exe;running;0.8;0.0;20
2025-12-01 11:23:23;DESKTOP-ON6CCE0;8044;svchost.exe;running;0.1;0.0;10
2025-12-01 11:23:23;DESKTOP-ON6CCE0;8072;chrome.exe;running;1.7;0.0;28
2025-12-01 11:23:23;DESKTOP-ON6CCE0;8108;powershell.exe;running;0.6;0.0;10
2025-12-01 11:23:23;DESKTOP-ON6CCE0;8412;atieclxx.exe;running;0.1;0.0;7
2025-12-01 11:23:23;DESKTOP-ON6CCE0;8724;svchost.exe;running;0.1;0.0;2
2025-12-01 11:23:23;DESKTOP-ON6CCE0;8740;msedgewebview2.exe;running;0.1;0.0;7
2025-12-01 11:23:23;DESKTOP-ON6CCE0;8856;ShellExperienceHost.exe;stopped;0.4;0.0;22
2025-12-01 11:23:23;DESKTOP-ON6CCE0;8888;conhost.exe;running;0.1;0.0;5
2025-12-01 11:23:23;DESKTOP-ON6CCE0;8964;Widgets.exe;running;0.4;0.0;16
2025-12-01 11:23:23;DESKTOP-ON6CCE0;9080;chrome.exe;running;1.3;0.0;28
2025-12-01 11:23:23;DESKTOP-ON6CCE0;9084;Code.exe;running;0.7;0.0;26
2025-12-01 11:23:23;DESKTOP-ON6CCE0;9088;svchost.exe;running;0.2;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;9212;winlogon.exe;running;0.1;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;9384;Code.exe;running;1.0;0.0;9
2025-12-01 11:23:23;DESKTOP-ON6CCE0;9392;svchost.exe;running;0.1;0.0;2
2025-12-01 11:23:23;DESKTOP-ON6CCE0;9660;Discord.exe;running;0.2;0.0;7
2025-12-01 11:23:23;DESKTOP-ON6CCE0;9760;WmiPrvSE.exe;running;0.1;0.0;5
2025-12-01 11:23:23;DESKTOP-ON6CCE0;9876;fontdrvhost.exe;running;0.0;0.0;5
2025-12-01 11:23:23;DESKTOP-ON6CCE0;10112;RuntimeBroker.exe;running;0.2;0.0;5
2025-12-01 11:23:23;DESKTOP-ON6CCE0;10204;SystemSettings.exe;stopped;0.0;0.0;39
2025-12-01 11:23:23;DESKTOP-ON6CCE0;10344;svchost.exe;running;0.2;0.0;14
2025-12-01 11:23:23;DESKTOP-ON6CCE0;10360;taskhostw.exe;running;0.2;0.0;8
2025-12-01 11:23:23;DESKTOP-ON6CCE0;10552;Code.exe;running;1.0;0.0;24
2025-12-01 11:23:23;DESKTOP-ON6CCE0;10720;AdobeCollabSync.exe;running;0.2;0.0;6
2025-12-01 11:23:23;DESKTOP-ON6CCE0;10868;TextInputHost.exe;running;0.8;0.0;41
2025-12-01 11:23:23;DESKTOP-ON6CCE0;10904;Discord.exe;running;0.4;0.0;20
2025-12-01 11:23:23;DESKTOP-ON6CCE0;10940;msedgewebview2.exe;running;0.0;0.0;10
2025-12-01 11:23:23;DESKTOP-ON6CCE0;10960;Discord.exe;running;0.9;0.0;54
2025-12-01 11:23:23;DESKTOP-ON6CCE0;11068;unsecapp.exe;running;0.1;0.0;3
2025-12-01 11:23:23;DESKTOP-ON6CCE0;11480;CrossDeviceService.exe;running;0.6;0.0;13
2025-12-01 11:23:23;DESKTOP-ON6CCE0;11488;conhost.exe;running;0.1;0.0;5
2025-12-01 11:23:23;DESKTOP-ON6CCE0;11584;ctfmon.exe;running;0.2;0.0;12
